s_no,lda_1,Label,tweet_count,pca_1,pca_2
23270,0.168974659,Legitimate User,958,-0.011392093,-0.001461084
23271,1.576596332,Legitimate User,12542,-0.008178109,0.031439618
23272,0.053490591,Legitimate User,90,-0.011236094,-0.003959628
23273,0.689931833,Legitimate User,5137,-0.010786641,0.01045462
23274,0.704152392,Legitimate User,5631,-0.0086253,0.011687154
23275,1.914211078,Legitimate User,15825,-0.004771181,0.040554451
23276,0.064703209,Legitimate User,197,-0.011128144,-0.003662318
23277,0.912523117,Legitimate User,7054,-0.009431611,0.015828607
23278,1.332055827,Legitimate User,11406,-0.004111408,0.027845217
23279,1.196691392,Legitimate User,9642,-0.007860041,0.023108846
23280,1.653362443,Legitimate User,12884,-0.009536746,0.032533034
23281,0.207184234,Legitimate User,1141,-0.012005074,-0.000885568
23282,2.197108315,Legitimate User,17866,-0.005621839,0.046470179
23283,0.278072167,Legitimate User,1844,-0.011198083,0.001059643
23284,0.035922366,Legitimate User,221,-0.009829209,-0.003702622
23285,1.211893362,Legitimate User,9896,-0.007143011,0.023775952
23286,0.218399243,Legitimate User,1308,-0.011582163,-0.000442891
23287,0.305499384,Legitimate User,1919,-0.011946987,0.001337353
23288,0.08236923,Legitimate User,181,-0.011903823,-0.003643136
23289,-6.594737375,Legitimate User,5052,0.287792192,-0.014858077
23290,0.132684633,Legitimate User,635,-0.011606176,-0.002368001
23291,0.230844602,Legitimate User,1479,-0.011195262,1.43E-05
23292,0.149345848,Legitimate User,790,-0.011478375,-0.001934875
23293,0.308095377,Legitimate User,1898,-0.012161361,0.001295208
23294,2.607831894,Legitimate User,21624,-0.002711683,0.056986863
23295,0.231064349,Legitimate User,1674,-0.010173368,0.000486852
23296,0.232891446,Legitimate User,2373,-0.006561555,0.002185145
23297,0.124920905,Legitimate User,576,-0.011602382,-0.002537249
23298,0.496715886,Legitimate User,4001,-0.008814746,0.007036057
23299,11.49940991,Legitimate User,94642,0.0166849,0.264444222
23300,-0.364902157,Legitimate User,532,0.008279041,-0.004332553
23301,0.321644694,Legitimate User,2420,-0.009968172,0.002605797
23302,0.366938939,Legitimate User,2220,-0.011313859,0.002140055
23303,0.172373502,Legitimate User,1843,-0.006900293,0.000696066
23304,12.86554911,Legitimate User,104505,0.012544798,0.293034319
23305,0.244959151,Legitimate User,1475,-0.01179777,5.34E-05
23306,0.120745405,Legitimate User,1217,-0.008040129,-0.001000913
23307,0.583959277,Legitimate User,4335,-0.010639526,0.00814568
23308,0.084901953,Legitimate User,301,-0.011403507,-0.00334142
23309,0.4759113,Legitimate User,3292,-0.01160105,0.005239435
23310,0.666321191,Legitimate User,6618,-0.001993069,0.013957007
23311,0.371482079,Legitimate User,2729,-0.010287431,0.003517035
23312,0.132252586,Legitimate User,743,-0.011015061,-0.002108395
23313,2.012596173,Legitimate User,16408,-0.005743863,0.042305543
23314,0.200698135,Legitimate User,1162,-0.011626313,-0.000857244
23315,0.802081494,Legitimate User,6844,-0.006218393,0.014958314
23316,-0.08406493,Legitimate User,1988,0.004347884,0.000167011
23317,1.011621385,Legitimate User,8993,-0.003707246,0.020901873
23318,0.193815959,Legitimate User,1124,-0.011544304,-0.000972941
23319,0.317186566,Legitimate User,2463,-0.009566712,0.00269525
23320,0.442692457,Legitimate User,3213,-0.010762922,0.004943271
23321,0.218485436,Legitimate User,2118,-0.00729538,0.001516504
23322,0.167817303,Legitimate User,1055,-0.010850881,-0.001228702
23323,1.095763136,Legitimate User,9578,-0.00398846,0.022600264
23324,0.192531306,Legitimate User,1058,-0.011842839,-0.00113685
23325,0.415303774,Legitimate User,3064,-0.010405292,0.004486516
23326,0.178267913,Legitimate User,1065,-0.011221644,-0.001168958
23327,0.724785634,Legitimate User,5533,-0.01011676,0.011532254
23328,1.238375961,Legitimate User,9744,-0.008999259,0.023496438
23329,0.490009788,Legitimate User,3848,-0.009372872,0.006644913
23330,0.074720104,Legitimate User,34,-0.012397168,-0.004022517
23331,0.590421279,Legitimate User,6161,-0.001291927,0.012589558
23332,0.204304544,Legitimate User,1321,-0.01094174,-0.000459411
23333,1.039713424,Legitimate User,8024,-0.009922114,0.018648818
23334,0.736838122,Legitimate User,6109,-0.007592947,0.012969769
23335,0.527543434,Legitimate User,4011,-0.010053644,0.007168813
23336,0.116409708,Legitimate User,383,-0.012268007,-0.003034018
23337,0.944061603,Legitimate User,7778,-0.007312796,0.017725402
23338,0.120526637,Legitimate User,447,-0.012097625,-0.00286507
23339,0.783176796,Legitimate User,6085,-0.009532514,0.013063553
23340,0.537871519,Legitimate User,18957,0.068266165,0.043390315
23341,0.194769979,Legitimate User,1320,-0.010559589,-0.000494346
23342,0.280033392,Legitimate User,2301,-0.008894686,0.002174942
23343,0.797753163,Legitimate User,6263,-0.009287846,0.013553073
23344,0.189563506,Legitimate User,1032,-0.011858183,-0.001210011
23345,0.364953301,Legitimate User,2442,-0.011630433,0.002808362
23346,0.126711102,Legitimate User,555,-0.011789912,-0.002581623
23347,0.153804033,Legitimate User,835,-0.011421861,-0.001810773
23348,1.79449454,Legitimate User,14722,-0.005653414,0.037470063
23349,0.453247795,Legitimate User,4256,-0.005682693,0.007503251
23350,0.088391306,Legitimate User,138,-0.0124086,-0.003723763
23351,0.035575058,Legitimate User,493,-0.008398689,-0.003043803
23352,0.146165104,Legitimate User,927,-0.010625492,-0.001614192
23353,1.310293593,Legitimate User,16939,0.025912941,0.041167956
23354,0.093853178,Legitimate User,246,-0.012063858,-0.003443454
23355,0.036977122,Legitimate User,857,-0.006524597,-0.002158907
23356,2.396465695,Legitimate User,19273,-0.006427089,0.050566823
23357,0.411495473,Legitimate User,3434,-0.008253897,0.005365188
23358,0.803806601,Legitimate User,7311,-0.004016662,0.016111415
23359,0.974621247,Legitimate User,7672,-0.009123954,0.017573936
23360,0.721911217,Legitimate User,5574,-0.009768704,0.011620379
23361,0.402994199,Legitimate User,2753,-0.011556281,0.003692685
23362,0.075003015,Legitimate User,34,-0.012406066,-0.00402178
23363,0.330010473,Legitimate User,2208,-0.01143146,0.002121614
23364,0.214989718,Legitimate User,1205,-0.011989895,-0.000703575
23365,1.521105073,Legitimate User,14550,0.004576992,0.03611891
23366,0.070561128,Legitimate User,51,-0.01213806,-0.003995589
23367,0.073809734,Legitimate User,1533,-0.004467013,-0.000395992
23368,0.560575507,Legitimate User,4399,-0.009349066,0.008220618
23369,0.255386101,Legitimate User,1595,-0.011596149,0.000380129
23370,0.905504905,Legitimate User,7867,-0.005219833,0.017804362
23371,0.041231159,Legitimate User,560,-0.008253148,-0.002864266
23372,0.304783412,Legitimate User,2065,-0.011146518,0.001688203
23373,1.234323663,Legitimate User,10170,-0.006622033,0.024516807
23374,0.18639639,Legitimate User,917,-0.01233201,-0.001499535
23375,0.075590436,Legitimate User,232,-0.011393345,-0.003539819
23376,0.07056735,Legitimate User,312,-0.010773436,-0.003362761
23377,0.159317822,Legitimate User,881,-0.01141129,-0.001679921
23378,0.439550286,Legitimate User,3230,-0.010549701,0.004974068
23379,0.134676653,Legitimate User,1333,-0.007785857,-0.000690927
23380,0.653617215,Legitimate User,5158,-0.00918717,0.010380465
23381,0.349662595,Legitimate User,2245,-0.01204214,0.002278832
23382,0.246583335,Legitimate User,1691,-0.010715608,0.000581038
23383,0.234856748,Legitimate User,1748,-0.009936796,0.000678876
23384,0.088779707,Legitimate User,116,-0.012541513,-0.003775596
23385,0.664117614,Legitimate User,11008,0.021255885,0.024575488
23386,0.095186452,Legitimate User,199,-0.012366721,-0.003552606
23387,0.146476569,Legitimate User,844,-0.011083329,-0.001813389
23388,0.107900366,Legitimate User,619,-0.010671329,-0.002492315
23389,0.08810854,Legitimate User,832,-0.008763677,-0.002042463
23390,0.293850917,Legitimate User,2282,-0.009554719,0.002175926
23391,0.083426819,Legitimate User,114,-0.012332424,-0.003798878
23392,0.33941096,Legitimate User,2546,-0.010038669,0.002972533
23393,0.279772568,Legitimate User,1721,-0.011930251,0.000768966
23394,0.232433781,Legitimate User,1358,-0.011898527,-0.000273141
23395,0.184373666,Legitimate User,1417,-0.009615594,-0.000295873
23396,0.917118003,Legitimate User,7031,-0.0101134,0.015821424
23397,0.65220108,Legitimate User,5540,-0.007108802,0.011299776
23398,0.289457629,Legitimate User,1847,-0.011663141,0.001107333
23399,0.540418402,Legitimate User,4745,-0.006657007,0.008985186
23400,1.087904263,Legitimate User,8489,-0.009475766,0.019942952
23401,0.324967736,Legitimate User,2606,-0.00913149,0.003068179
23402,0.137269262,Legitimate User,735,-0.011272877,-0.002109618
23403,0.490747608,Legitimate User,4398,-0.006498053,0.007978416
23404,0.157730384,Legitimate User,717,-0.012206516,-0.002082775
23405,0.204627902,Legitimate User,1245,-0.011351414,-0.000642653
23406,0.445713233,Legitimate User,3317,-0.010346856,0.005206168
23407,-0.171693736,Legitimate User,1800,0.007013864,-0.000595391
23408,0.171808888,Legitimate User,927,-0.011663068,-0.001527133
23409,0.136847234,Legitimate User,537,-0.012294908,-0.002590788
23410,0.229647667,Legitimate User,1977,-0.00851513,0.001215239
23411,0.105032244,Legitimate User,355,-0.011946516,-0.003141196
23412,0.135932647,Legitimate User,553,-0.012172588,-0.002555244
23413,0.226302867,Legitimate User,1989,-0.008311556,0.001232497
23414,0.19898407,Legitimate User,1250,-0.011095227,-0.000649839
23415,0.076329401,Legitimate User,16,-0.012556232,-0.004060711
23416,0.710782641,Legitimate User,12571,0.027590086,0.028519198
23417,0.49215241,Legitimate User,3498,-0.011296539,0.005804182
23418,0.386217937,Legitimate User,4161,-0.003446838,0.007043553
23419,1.573997901,Legitimate User,13344,-0.003869554,0.033374455
23420,1.517205346,Legitimate User,14093,0.002415164,0.034991486
23421,0.240375586,Legitimate User,1470,-0.011634864,2.54E-05
23422,0.25862885,Legitimate User,1645,-0.011455836,0.000511483
23423,0.339013467,Legitimate User,2435,-0.010602449,0.002702006
23424,2.298066161,Legitimate User,20849,0.006062078,0.054030467
23425,0.217823554,Legitimate User,1763,-0.009168594,0.000657367
23426,1.816158838,Legitimate User,15696,-0.001391438,0.039901161
23427,0.165321507,Legitimate User,892,-0.011590138,-0.001633443
23428,0.124796715,Legitimate User,566,-0.011640472,-0.002562722
23429,0.577512894,Legitimate User,4258,-0.01078593,0.007937506
23430,0.117530715,Legitimate User,369,-0.012389984,-0.003063857
23431,0.270344285,Legitimate User,2301,-0.008483594,0.002140374
23432,0.147240279,Legitimate User,952,-0.010547363,-0.001549129
23433,0.256680292,Legitimate User,1914,-0.009921555,0.001152792
23434,3.782793165,Legitimate User,30846,-0.002237274,0.083353479
23435,0.074855844,Legitimate User,4,-0.012559113,-0.00409483
23436,0.297110516,Legitimate User,2678,-0.007601089,0.003145824
23437,0.062890077,Legitimate User,145,-0.011312511,-0.003795797
23438,0.700647607,Legitimate User,5591,-0.008788234,0.011586666
23439,0.302756267,Legitimate User,2395,-0.009297753,0.002477817
23440,1.399244435,Legitimate User,12573,-0.000705708,0.030900875
23441,0.096607785,Legitimate User,225,-0.012287567,-0.003484804
23442,0.11931905,Legitimate User,1540,-0.006296725,-0.000222327
23443,0.089681446,Legitimate User,238,-0.011938498,-0.003476873
23444,0.142657171,Legitimate User,670,-0.011835023,-0.00224855
23445,2.694798389,Legitimate User,21668,-0.006064653,0.057394435
23446,1.119571558,Legitimate User,8920,-0.008507238,0.021095796
23447,0.151447642,Legitimate User,765,-0.01169372,-0.001988391
23448,0.22662722,Legitimate User,1453,-0.011165538,-6.26E-05
23449,0.184221753,Legitimate User,1221,-0.010646951,-0.000770499
23450,0.18389765,Legitimate User,1429,-0.009530536,-0.000268662
23451,0.336845761,Legitimate User,2471,-0.010280628,0.002777904
23452,2.672550769,Legitimate User,25788,0.016552238,0.067292974
23453,0.147126664,Legitimate User,1375,-0.008333778,-0.000523663
23454,0.403901028,Legitimate User,2793,-0.011372802,0.003791781
23455,0.099508936,Legitimate User,497,-0.010974227,-0.002816209
23456,2.054764776,Legitimate User,16524,-0.006874169,0.042732649
23457,0.136582983,Legitimate User,615,-0.011875517,-0.002402641
23458,0.073761655,Legitimate User,463,-0.010088779,-0.00298794
23459,0.612110589,Legitimate User,5151,-0.007511556,0.010219699
23460,0.945410492,Legitimate User,7180,-0.010517315,0.0162821
23461,1.721199411,Legitimate User,14053,-0.006158826,0.035596797
23462,0.614634013,Legitimate User,4401,-0.011563244,0.008412273
23463,0.180013013,Legitimate User,1060,-0.011323367,-0.00117472
23464,0.088041568,Legitimate User,146,-0.012352008,-0.003705608
23465,0.020067054,Legitimate User,2113,0.00078254,0.000824103
23466,0.37240192,Legitimate User,2512,-0.011568196,0.003003582
23467,0.141050934,Legitimate User,522,-0.01203985,-0.002657106
23468,0.287138923,Legitimate User,1800,-0.011820566,0.000985987
23469,0.116888224,Legitimate User,421,-0.012075758,-0.002941393
23470,0.117999804,Legitimate User,432,-0.012073958,-0.002910005
23471,0.605418506,Legitimate User,5240,-0.006790422,0.010414086
23472,0.375014024,Legitimate User,3462,-0.006656352,0.005311415
23473,0.336223088,Legitimate User,2681,-0.009195322,0.003288287
23474,0.435410427,Legitimate User,3567,-0.008600888,0.005775418
23475,0.448785658,Legitimate User,3303,-0.010541112,0.005182368
23476,0.10649725,Legitimate User,339,-0.012096578,-0.00317439
23477,1.463021009,Legitimate User,12768,-0.002358832,0.031598292
23478,0.437723166,Legitimate User,3230,-0.010476986,0.004967972
23479,0.319136015,Legitimate User,2108,-0.011509885,0.001841844
23480,1.347422539,Legitimate User,11008,-0.0068697,0.026937266
23481,0.228471987,Legitimate User,1569,-0.010627305,0.000224329
23482,1.502749531,Legitimate User,11842,-0.008847692,0.029491459
23483,0.433321669,Legitimate User,3602,-0.008337951,0.00585359
23484,1.029535631,Legitimate User,8848,-0.005189371,0.020611046
23485,2.870962893,Legitimate User,36099,0.062668575,0.092946415
23486,0.212843829,Legitimate User,1298,-0.011411823,-0.000485808
23487,0.140826789,Legitimate User,887,-0.010616812,-0.001729461
23488,0.847064488,Legitimate User,7031,-0.007263372,0.015582228
23489,0.216487297,Legitimate User,1493,-0.010536169,-9.45E-07
23490,0.219596183,Legitimate User,2341,-0.006196578,0.002062917
23491,0.075334081,Legitimate User,38,-0.012395776,-0.004011201
23492,0.114753031,Legitimate User,328,-0.012490818,-0.003172797
23493,0.704816633,Legitimate User,5748,-0.008170545,0.011984515
23494,1.538311072,Legitimate User,14367,0.00299084,0.035727748
23495,0.097697493,Legitimate User,777,-0.009431678,-0.002143926
23496,1.123723725,Legitimate User,8859,-0.008995356,0.020962094
23497,0.258457411,Legitimate User,1603,-0.011675916,0.000409718
23498,0.140883649,Legitimate User,1106,-0.009431918,-0.001201976
23499,1.332973774,Legitimate User,10404,-0.009149271,0.025397937
23500,0.866542859,Legitimate User,6893,-0.008790801,0.015315319
23501,0.158259827,Legitimate User,820,-0.011680309,-0.001832039
23502,0.717691892,Legitimate User,5468,-0.010188599,0.01135224
23503,0.695718994,Legitimate User,5570,-0.00873229,0.011521973
23504,0.838289023,Legitimate User,7968,-0.002032945,0.017826396
23505,0.145449638,Legitimate User,660,-0.012001353,-0.002263223
23506,0.172030523,Legitimate User,1262,-0.009926062,-0.000713641
23507,0.163826267,Legitimate User,781,-0.012118208,-0.001906932
23508,0.218767361,Legitimate User,1374,-0.011257173,-0.000281159
23509,1.782152273,Legitimate User,13976,-0.009085449,0.035622109
23510,0.10863571,Legitimate User,420,-0.011758346,-0.002970845
23511,0.218094721,Legitimate User,1431,-0.010934119,-0.000145047
23512,0.080072314,Legitimate User,166,-0.011918916,-0.003684704
23513,0.216384518,Legitimate User,1283,-0.011624026,-0.00051099
23514,1.242468619,Legitimate User,10527,-0.005088911,0.025410393
23515,0.197850152,Legitimate User,1090,-0.011889625,-0.001041302
23516,-0.097501617,Legitimate User,7448,0.033703238,0.013336666
23517,0.197695199,Legitimate User,1277,-0.010897192,-0.000589164
23518,0.120083233,Legitimate User,448,-0.012079591,-0.0028637
23519,0.063142054,Legitimate User,40,-0.011894941,-0.004047486
23520,0.333331649,Legitimate User,2324,-0.010957283,0.002413966
23521,0.103278171,Legitimate User,358,-0.011864226,-0.003139493
23522,0.35582408,Legitimate User,2621,-0.010311892,0.003210212
23523,0.360629138,Legitimate User,2491,-0.011190082,0.002911681
23524,0.203075858,Legitimate User,1162,-0.011677309,-0.000853142
23525,0.275904167,Legitimate User,1890,-0.01088807,0.001165415
23526,-0.25927006,Legitimate User,1782,0.010587231,-0.000947243
23527,0.779112636,Legitimate User,6965,-0.004828575,0.015188835
23528,0.135562946,Legitimate User,626,-0.011762503,-0.002380682
23529,0.672656421,Legitimate User,4869,-0.011448925,0.009742661
23530,0.084561689,Legitimate User,193,-0.011957768,-0.00360414
23531,0.077133107,Legitimate User,30,-0.012516519,-0.004023953
23532,0.188223925,Legitimate User,1186,-0.010992193,-0.000841746
23533,0.830261296,Legitimate User,6280,-0.010492502,0.013702742
23534,0.267684819,Legitimate User,1681,-0.011648528,0.000630787
23535,0.062581485,Legitimate User,17,-0.011991429,-0.004105251
23536,0.076893585,Legitimate User,48,-0.012411994,-0.003981186
23537,0.811016446,Legitimate User,6286,-0.009670997,0.013650948
23538,0.089921999,Legitimate User,585,-0.010114694,-0.002636401
23539,2.470174083,Legitimate User,20029,-0.004977345,0.052607986
23540,0.865986726,Legitimate User,6738,-0.009574233,0.01493722
23541,0.652503527,Legitimate User,5955,-0.004862546,0.012299237
23542,0.629570633,Legitimate User,4639,-0.010913328,0.009039175
23543,1.992943353,Legitimate User,16450,-0.004683381,0.042336644
23544,0.150090482,Legitimate User,2915,-0.000308828,0.003212159
23545,0.627426894,Legitimate User,5261,-0.007567816,0.010539432
23546,0.909810067,Legitimate User,7340,-0.007626293,0.01649526
23547,0.273455442,Legitimate User,2790,-0.006043792,0.003335793
23548,0.207356976,Legitimate User,1809,-0.008511846,0.000734003
23549,0.30786285,Legitimate User,2108,-0.011054899,0.001803672
23550,-0.065059892,Legitimate User,279,-0.005417326,-0.003906822
23551,0.49864476,Legitimate User,3801,-0.009966621,0.00656015
23552,0.226611998,Legitimate User,1665,-0.010048803,0.000450663
23553,0.100478423,Legitimate User,217,-0.012490058,-0.003490704
23554,0.289524329,Legitimate User,2003,-0.010842052,0.001485086
23555,0.33660521,Legitimate User,3060,-0.007228765,0.004208481
23556,0.175254145,Legitimate User,813,-0.012420503,-0.001789913
23557,0.067252972,Legitimate User,80,-0.011848583,-0.003936857
23558,0.218999103,Legitimate User,1323,-0.011523574,-0.000404874
23559,0.129090286,Legitimate User,478,-0.01229109,-0.002760039
23560,0.225498266,Legitimate User,1356,-0.011625756,-0.000301765
23561,0.230258405,Legitimate User,1480,-0.011167838,1.49E-05
23562,0.800327734,Legitimate User,5933,-0.010877492,0.012740618
23563,1.794639666,Legitimate User,14027,-0.009259061,0.035782452
23564,0.268285594,Legitimate User,5677,0.00945999,0.010300583
23565,0.075197896,Legitimate User,5,-0.012567994,-0.004091221
23566,0.478660252,Legitimate User,3500,-0.010731029,0.005762423
23567,3.199608844,Legitimate User,31629,0.025734158,0.083247392
23568,1.301603431,Legitimate User,10263,-0.008906088,0.024974931
23569,0.316347941,Legitimate User,2013,-0.01189718,0.001602337
23570,0.135606703,Legitimate User,1216,-0.008690048,-0.000949074
23571,0.2082802,Legitimate User,1203,-0.011716329,-0.000732304
23572,0.51006234,Legitimate User,4044,-0.009062943,0.007179743
23573,0.509940137,Legitimate User,3826,-0.010297718,0.006659533
23574,0.492711448,Legitimate User,3543,-0.011075671,0.005914468
23575,0.659959902,Legitimate User,4703,-0.011461764,0.009267092
23576,0.020720612,Legitimate User,428,-0.008121903,-0.003253205
23577,0.128276287,Legitimate User,471,-0.01229261,-0.002779963
23578,0.123037918,Legitimate User,537,-0.01173013,-0.0026382
23579,0.20527094,Legitimate User,1541,-0.009823086,7.66E-05
23580,0.315878466,Legitimate User,2532,-0.009129483,0.002856042
23581,0.359718832,Legitimate User,2476,-0.011229978,0.002872072
23582,0.308031881,Legitimate User,1956,-0.011856141,0.001435674
23583,0.786848096,Legitimate User,6278,-0.008745409,0.01355042
23584,0.748419674,Legitimate User,5686,-0.010270725,0.011983253
23585,0.469458318,Legitimate User,3499,-0.010357601,0.005728202
23586,0.138080585,Legitimate User,723,-0.011376541,-0.002135248
23587,-0.467533132,Legitimate User,325,0.011380647,-0.005185628
23588,0.086105452,Legitimate User,130,-0.012355749,-0.003751113
23589,0.097558417,Legitimate User,533,-0.010710995,-0.0027352
23590,0.759228541,Legitimate User,5884,-0.009696903,0.012502139
23591,1.148244971,Legitimate User,9145,-0.008479219,0.021737649
23592,0.253994911,Legitimate User,1590,-0.011560513,0.000362801
23593,0.087734912,Legitimate User,124,-0.012457687,-0.003759722
23594,3.271049555,Legitimate User,27006,-0.001618951,0.072306449
23595,0.005239151,Legitimate User,2046,0.001109263,0.000604545
23596,0.134015447,Legitimate User,511,-0.012319667,-0.002663144
23597,1.231487851,Legitimate User,9802,-0.00846083,0.023617503
23598,1.566058802,Legitimate User,12257,-0.009258603,0.030714294
23599,0.630518914,Legitimate User,4572,-0.011322528,0.008881747
23600,0.586243694,Legitimate User,4388,-0.010473479,0.008283577
23601,1.038942699,Legitimate User,8071,-0.009666734,0.018762051
23602,0.150800403,Legitimate User,677,-0.012134184,-0.002203381
23603,0.122877682,Legitimate User,703,-0.0108524,-0.002236547
23604,0.203788599,Legitimate User,1175,-0.011687185,-0.000814899
23605,0.824580637,Legitimate User,7344,-0.004681986,0.016261719
23606,0.223255786,Legitimate User,1501,-0.010761216,4.08E-05
23607,0.930770486,Legitimate User,7181,-0.009916079,0.016234502
23608,-0.106419231,Legitimate User,2630,0.00870667,0.001639158
23609,0.072739551,Legitimate User,39,-0.01228638,-0.004017514
23610,0.127935482,Legitimate User,508,-0.012083266,-0.002691593
23611,2.119708899,Legitimate User,17891,-0.002228672,0.046256544
23612,0.238742802,Legitimate User,1650,-0.010606716,0.000454481
23613,0.28507926,Legitimate User,1895,-0.011232682,0.001208645
23614,0.398947705,Legitimate User,2735,-0.011487919,0.003635414
23615,0.806679371,Legitimate User,6142,-0.010262089,0.013288278
23616,3.0308147,Legitimate User,24630,-0.00426376,0.065724866
23617,0.190775281,Legitimate User,1609,-0.008887947,0.0001929
23618,0.0774554,Legitimate User,109,-0.012115042,-0.003831442
23619,-0.775539977,Legitimate User,1871,0.032219852,-0.002508605
23620,0.085873051,Legitimate User,464,-0.010580579,-0.002943785
23621,3.206150946,Legitimate User,25570,-0.006508271,0.068604979
23622,0.55138664,Legitimate User,4717,-0.006988998,0.00893186
23623,0.162682563,Legitimate User,734,-0.012320963,-0.002024484
23624,0.177899908,Legitimate User,925,-0.011938042,-0.001509717
23625,0.243856467,Legitimate User,1725,-0.01044483,0.000655739
23626,0.264546081,Legitimate User,1783,-0.010976747,0.000866436
23627,0.992005726,Legitimate User,10913,0.007242043,0.025480297
23628,0.500553062,Legitimate User,3813,-0.009981996,0.006595804
23629,1.179966936,Legitimate User,12665,0.008635551,0.030380559
23630,0.083773313,Legitimate User,207,-0.011844514,-0.003573588
23631,0.090657212,Legitimate User,326,-0.011516664,-0.003260299
23632,1.290945719,Legitimate User,10426,-0.00760964,0.025332823
23633,0.105606833,Legitimate User,306,-0.012231879,-0.003257532
23634,0.219744755,Legitimate User,1501,-0.010635066,3.03E-05
23635,0.118822859,Legitimate User,573,-0.011366044,-0.00256569
23636,0.260092057,Legitimate User,1557,-0.011987804,0.000304195
23637,0.105660686,Legitimate User,350,-0.011992811,-0.003151649
23638,1.360811006,Legitimate User,11369,-0.005506866,0.027856511
23639,0.250292945,Legitimate User,1515,-0.011806467,0.000168702
23640,0.593404939,Legitimate User,4296,-0.011251742,0.008085481
23641,0.382969602,Legitimate User,6880,0.010987946,0.01361744
23642,0.265849297,Legitimate User,1597,-0.012014796,0.000421005
23643,0.110680794,Legitimate User,408,-0.011907135,-0.002992708
23644,0.617296604,Legitimate User,4520,-0.011042495,0.008709291
23645,1.547254134,Legitimate User,12164,-0.008980447,0.030424652
23646,0.162283804,Legitimate User,1072,-0.010477899,-0.001211556
23647,0.074544868,Legitimate User,59,-0.012254188,-0.003962951
23648,2.669784917,Legitimate User,21119,-0.00753127,0.055943995
23649,1.232915618,Legitimate User,10027,-0.004502467,0.023918528
23650,0.091641084,Legitimate User,379,-0.01127605,-0.003128744
23651,1.090486303,Legitimate User,8288,-0.010635047,0.019464709
23652,-0.108010553,Legitimate User,2075,0.005819916,0.000292419
23653,0.722078822,Legitimate User,5608,-0.009636135,0.011706759
23654,0.31030639,Legitimate User,1952,-0.011422019,0.001385658
23655,0.604586377,Legitimate User,4850,-0.008796022,0.009465671
23656,0.103496637,Legitimate User,247,-0.012455518,-0.003407702
23657,0.126859412,Legitimate User,671,-0.011168612,-0.002301689
23658,0.343351242,Legitimate User,2269,-0.011653447,0.002314908
23659,0.19478671,Legitimate User,1016,-0.012153311,-0.001231061
23660,-0.033766737,Legitimate User,2036,0.002576613,0.000453021
23661,1.202336111,Legitimate User,10263,-0.004833189,0.02463297
23662,-0.3859421,Legitimate User,1801,0.015816477,-0.001331624
23663,0.353154726,Legitimate User,2386,-0.011433659,0.002631457
23664,0.145079749,Legitimate User,1873,-0.00559728,0.000672471
23665,0.120791639,Legitimate User,461,-0.012040022,-0.002829798
23666,0.139365529,Legitimate User,722,-0.011411402,-0.002135274
23667,0.228650627,Legitimate User,1566,-0.010655779,0.00021815
23668,0.483658524,Legitimate User,3598,-0.010415678,0.006016549
23669,0.635996863,Legitimate User,4864,-0.009994069,0.009606282
23670,-0.136066726,Legitimate User,1546,0.004269531,-0.001092509
23671,2.381331282,Legitimate User,19321,-0.005529934,0.050628854
23672,0.110449833,Legitimate User,364,-0.012127041,-0.003100246
23673,3.547075272,Legitimate User,28869,-0.003132343,0.077768151
23674,0.103505358,Legitimate User,289,-0.01223601,-0.003305861
23675,0.071627965,Legitimate User,54,-0.012164561,-0.003984779
23676,1.118049325,Legitimate User,8683,-0.009674051,0.020515048
23677,0.193368434,Legitimate User,1010,-0.01212747,-0.001250409
23678,0.580902105,Legitimate User,4886,-0.007649639,0.009472562
23679,-0.038846066,Legitimate User,186,-0.006969267,-0.004042874
23680,0.106191835,Legitimate User,400,-0.011763106,-0.003027716
23681,-0.054204761,Legitimate User,1538,0.000849225,-0.000828172
23682,1.46778246,Legitimate User,12261,-0.005173095,0.030382604
23683,0.033252291,Legitimate User,1014,-0.00550929,-0.001794725
23684,0.250063944,Legitimate User,1685,-0.010870392,0.000576778
23685,2.554740716,Legitimate User,21858,0.000687333,0.057371577
23686,0.083941422,Legitimate User,199,-0.01188196,-0.003593397
23687,-3.583160404,Legitimate User,6153,0.170042945,-0.001819202
23688,0.331064489,Legitimate User,2912,-0.007773861,0.003830427
23689,0.080517226,Legitimate User,54,-0.012529005,-0.003954181
23690,-0.134501106,Legitimate User,2263,0.007916547,0.000654642
23691,0.152852392,Legitimate User,770,-0.011729309,-0.001971069
23692,0.170832381,Legitimate User,888,-0.011846984,-0.001623295
23693,0.136928234,Legitimate User,606,-0.011941826,-0.002422827
23694,0.232751429,Legitimate User,1851,-0.009320928,0.000922155
23695,-2.084323645,Legitimate User,11479,0.136453586,0.016252342
23696,0.124017774,Legitimate User,548,-0.011659547,-0.002612831
23697,0.109840313,Legitimate User,567,-0.011040348,-0.002610173
23698,-0.222020179,Legitimate User,890,0.0042711,-0.002970804
23699,1.131799357,Legitimate User,8943,-0.008884136,0.021193286
23700,0.335253926,Legitimate User,2355,-0.010867433,0.002495168
23701,1.226523189,Legitimate User,9809,-0.008212531,0.023616671
23702,0.194789058,Legitimate User,1060,-0.011063699,-0.001199858
23703,0.122862699,Legitimate User,427,-0.012303212,-0.002905061
23704,2.340482457,Legitimate User,20834,0.004166354,0.054146975
