s_no,pca_1,pca_2,Label,tweet_count,lda_1
2267,-0.011664663,-0.002491295,Content Polluter,18,-0.209968985
2268,-0.011476376,-0.00211395,Content Polluter,25,-0.214550603
2269,-0.011687205,-0.002704446,Content Polluter,23,-0.205600447
2270,-0.011320897,-0.001549628,Content Polluter,22,-0.224162013
2271,-0.011235236,-0.001401494,Content Polluter,26,-0.225647165
2272,-0.011810665,-0.002796067,Content Polluter,13,-0.206254126
2273,-0.011540195,-0.002137366,Content Polluter,19,-0.21546641
2274,-0.011463617,-0.002074676,Content Polluter,25,-0.215219431
2275,-0.011463085,-0.001986704,Content Polluter,22,-0.217225221
2276,-0.011092768,-0.000877136,Content Polluter,23,-0.234647063
2277,-0.011468887,-0.002292424,Content Polluter,32,-0.210265367
2278,-0.011298271,-0.001336247,Content Polluter,17,-0.228511445
2279,-0.011467544,-0.002029196,Content Polluter,23,-0.21634005
2280,-0.011334188,-0.001676875,Content Polluter,25,-0.221487396
2281,-0.011634968,-0.002457537,Content Polluter,20,-0.210128706
2282,-0.011666062,-0.00266816,Content Polluter,24,-0.206033827
2283,-0.011084048,-0.000879205,Content Polluter,24,-0.234335194
2284,-0.011520144,-0.002363618,Content Polluter,29,-0.209767791
2285,-0.011324656,-0.001503688,Content Polluter,20,-0.225244421
2286,-0.011256518,-0.001351647,Content Polluter,22,-0.227372416
2287,-0.011782146,-0.003025077,Content Polluter,24,-0.200300954
2288,-0.011859143,-0.003088916,Content Polluter,18,-0.200643458
2289,-0.011906418,-0.003291953,Content Polluter,20,-0.196885739
2290,-0.011614358,-0.002509223,Content Polluter,24,-0.208556297
2291,-0.011570002,-0.002257947,Content Polluter,20,-0.213205373
2292,-0.011729294,-0.002689965,Content Polluter,18,-0.206815897
2293,-0.011320674,-0.001635531,Content Polluter,25,-0.221984277
2294,-0.0116279,-0.00263716,Content Polluter,27,-0.205938996
2295,-0.011380595,-0.00179102,Content Polluter,24,-0.219659044
2296,-0.011268129,-0.001214746,Content Polluter,16,-0.230696061
2297,-0.011544849,-0.002266911,Content Polluter,23,-0.212499029
2298,-0.011306907,-0.001333949,Content Polluter,16,-0.228804209
2299,-0.011066244,-0.000795829,Content Polluter,23,-0.235755456
2300,-0.011591592,-0.002381975,Content Polluter,22,-0.210747099
2301,-0.011622826,-0.002506465,Content Polluter,23,-0.20881085
2302,-0.011407735,-0.00196053,Content Polluter,27,-0.216563967
2303,-0.011746762,-0.002772422,Content Polluter,19,-0.205319214
2304,-0.011738546,-0.00277587,Content Polluter,20,-0.205121977
2305,-0.011722169,-0.002955952,Content Polluter,28,-0.200486661
2306,-0.011570757,-0.002260016,Content Polluter,20,-0.21337732
2307,-0.011750492,-0.002639888,Content Polluter,14,-0.208522043
2308,-0.011539775,-0.002136216,Content Polluter,19,-0.215370884
2309,-0.011428065,-0.001821561,Content Polluter,20,-0.220199481
2310,-0.011898566,-0.003382914,Content Polluter,24,-0.194644502
2311,-0.011686673,-0.002616473,Content Polluter,20,-0.207606236
2312,-0.011216788,-0.001143323,Content Polluter,19,-0.231174532
2313,-0.011212974,-0.001275626,Content Polluter,24,-0.227952598
2314,-0.011501164,-0.002017473,Content Polluter,19,-0.217300947
2315,-0.011424503,-0.001954554,Content Polluter,25,-0.217034863
2316,-0.012177504,-0.004038857,Content Polluter,17,-0.18568677
2317,-0.011836769,-0.002876225,Content Polluter,13,-0.205050206
2318,-0.011461882,-0.001896891,Content Polluter,19,-0.219078168
2319,-0.011371818,-0.001619902,Content Polluter,19,-0.223588017
2320,-0.011358976,-0.001580398,Content Polluter,19,-0.224237739
2321,-0.01134675,-0.001629096,Content Polluter,22,-0.222900778
2322,-0.011299307,-0.001425599,Content Polluter,20,-0.226620287
2323,-0.011924754,-0.003463302,Content Polluter,24,-0.193459687
2324,-0.011737622,-0.00277334,Content Polluter,20,-0.204911819
2325,-0.011316523,-0.001507366,Content Polluter,21,-0.225066289
2326,-0.011424503,-0.001954554,Content Polluter,25,-0.217034863
2327,-0.01176894,-0.00289806,Content Polluter,21,-0.202994676
2328,-0.011494096,-0.002197097,Content Polluter,26,-0.213111236
2329,-0.011919232,-0.003244865,Content Polluter,17,-0.198356436
2330,-0.011415419,-0.00186911,Content Polluter,23,-0.218766994
2331,-0.011282371,-0.001431116,Content Polluter,22,-0.226111181
2332,-0.012203805,-0.004206068,Content Polluter,20,-0.182400641
2333,-0.012427756,-0.004923351,Content Polluter,21,-0.170737657
2334,-0.012152016,-0.004046902,Content Polluter,20,-0.184904006
2335,-0.012172878,-0.003995905,Content Polluter,16,-0.186533731
2336,-0.01242299,-0.004706983,Content Polluter,14,-0.175806353
2337,-0.012031306,-0.003647032,Content Polluter,19,-0.191483839
2338,-0.012461852,-0.004826415,Content Polluter,14,-0.173933606
2339,-0.012608051,-0.00521824,Content Polluter,12,-0.168136537
2340,-0.011984759,-0.003619021,Content Polluter,23,-0.19115356
2341,-0.012009212,-0.003521624,Content Polluter,17,-0.193827482
2342,-0.011773062,-0.002939633,Content Polluter,22,-0.202033085
2343,-0.011976375,-0.003622009,Content Polluter,24,-0.190918112
2344,-0.012350451,-0.004685636,Content Polluter,21,-0.174578678
2345,-0.012323983,-0.004517965,Content Polluter,18,-0.177826597
2346,-0.012375659,-0.004590308,Content Polluter,15,-0.177424547
2347,-0.012117164,-0.003882219,Content Polluter,18,-0.187916477
2348,-0.012316382,-0.004609615,Content Polluter,22,-0.175642675
2349,-0.012113937,-0.004016132,Content Polluter,23,-0.18482828
2350,-0.011993227,-0.003616262,Content Polluter,22,-0.191408113
2351,-0.012212357,-0.00420354,Content Polluter,19,-0.182674299
2352,-0.01270013,-0.005760297,Content Polluter,21,-0.157704847
2353,-0.012134548,-0.003964445,Content Polluter,19,-0.186400689
2354,-0.01230256,-0.004394396,Content Polluter,16,-0.180323082
2355,-0.011998385,-0.003747187,Content Polluter,26,-0.188555364
2356,-0.012043784,-0.003599024,Content Polluter,16,-0.192878116
2357,-0.0120361,-0.003690444,Content Polluter,20,-0.19067509
2358,-0.012488405,-0.004994316,Content Polluter,17,-0.170704792
2359,-0.012181962,-0.004081349,Content Polluter,18,-0.1848016
2360,-0.012371565,-0.004635329,Content Polluter,17,-0.176265718
2361,-0.012147194,-0.003916897,Content Polluter,16,-0.187833176
2362,-0.01258259,-0.005312877,Content Polluter,18,-0.165233352
2363,-0.014972256,-0.012139993,Content Polluter,0,-0.060947742
2364,-0.011936281,-0.003326171,Content Polluter,18,-0.196764227
2365,-0.01253069,-0.005066888,Content Polluter,15,-0.169838032
2366,-0.012328973,-0.00464843,Content Polluter,22,-0.174935637
2367,-0.012406082,-0.004799092,Content Polluter,19,-0.173176826
2368,-0.012350059,-0.00451153,Content Polluter,15,-0.178743098
2369,-0.012116967,-0.003795166,Content Polluter,15,-0.189998687
2370,-0.012259659,-0.004233621,Content Polluter,15,-0.183176526
2371,-0.012079701,-0.003939652,Content Polluter,24,-0.185854067
2372,-0.012251415,-0.004410025,Content Polluter,22,-0.178719342
2373,-0.012445196,-0.004919214,Content Polluter,19,-0.171361395
2374,-0.012087301,-0.003848001,Content Polluter,20,-0.188037988
2375,-0.012306934,-0.004436658,Content Polluter,17,-0.179418806
2376,-0.012323647,-0.004517045,Content Polluter,18,-0.177750176
2377,-0.012208543,-0.004335843,Content Polluter,24,-0.179452366
2378,-0.012418644,-0.004751313,Content Polluter,16,-0.174590208
2379,-0.012741799,-0.005744666,Content Polluter,16,-0.158824771
2380,-0.012139957,-0.00409606,Content Polluter,23,-0.183605255
2381,-0.012243283,-0.004413703,Content Polluter,23,-0.17854121
2382,-0.012031083,-0.003732936,Content Polluter,22,-0.189306103
2383,-0.012647361,-0.005425415,Content Polluter,15,-0.164238895
2384,-0.012047823,-0.003640366,Content Polluter,17,-0.191897419
2385,-0.012471049,-0.004998682,Content Polluter,19,-0.17010016
2386,-0.012091031,-0.003715468,Content Polluter,15,-0.191240817
2387,-0.012393968,-0.004934613,Content Polluter,25,-0.16973855
2388,-0.012543812,-0.005193675,Content Polluter,18,-0.167125204
2389,-0.012156082,-0.003915288,Content Polluter,15,-0.188183255
2390,-0.012259939,-0.004320904,Content Polluter,18,-0.181113421
2391,-0.012246593,-0.00428002,Content Polluter,18,-0.181648512
2392,-0.01214282,-0.003874634,Content Polluter,15,-0.188737452
2393,-0.012492527,-0.005035888,Content Polluter,18,-0.169743201
2394,-0.012341535,-0.004600651,Content Polluter,19,-0.176349019
2395,-0.012263949,-0.004275653,Content Polluter,16,-0.182253145
2396,-0.012289998,-0.004442175,Content Polluter,19,-0.1789097
2397,-0.012203776,-0.004119475,Content Polluter,17,-0.184521062
2398,-0.012311644,-0.00447984,Content Polluter,18,-0.178590951
2399,-0.012384939,-0.004762806,Content Polluter,20,-0.173610206
2400,-0.012577768,-0.005182872,Content Polluter,14,-0.168162522
2401,-0.012286352,-0.004574938,Content Polluter,24,-0.175725976
2402,-0.012260303,-0.004408417,Content Polluter,21,-0.179069421
2403,-0.012350255,-0.004598583,Content Polluter,18,-0.176660888
2404,-0.012001415,-0.003526221,Content Polluter,18,-0.193725771
2405,-0.012238461,-0.004283698,Content Polluter,19,-0.18147038
2406,-0.012065878,-0.003724432,Content Polluter,18,-0.190534473
2407,-0.011988014,-0.003571701,Content Polluter,21,-0.192121337
2408,-0.012234983,-0.004416921,Content Polluter,24,-0.178324867
2409,-0.012294204,-0.004483977,Content Polluter,20,-0.177967213
2410,-0.012009967,-0.003523693,Content Polluter,17,-0.193999429
2411,-0.011972113,-0.003666569,Content Polluter,26,-0.189721073
2412,-0.011828609,-0.003052859,Content Polluter,20,-0.200612128
2413,-0.012492471,-0.005122251,Content Polluter,21,-0.167603675
2414,-0.012376107,-0.004678051,Content Polluter,18,-0.175399653
2415,-0.012307746,-0.004611914,Content Polluter,23,-0.175349912
2416,-0.012019051,-0.003609138,Content Polluter,19,-0.192267299
2417,-0.012216703,-0.004159209,Content Polluter,17,-0.183890444
2418,-0.012023202,-0.003737303,Content Polluter,23,-0.189185287
2419,-0.012363097,-0.004638087,Content Polluter,18,-0.176011165
2420,-0.011945897,-0.003499588,Content Polluter,23,-0.193026307
2421,-0.01197935,-0.003487406,Content Polluter,19,-0.193948994
2422,-0.01192024,-0.003507173,Content Polluter,26,-0.192205332
2423,-0.012091311,-0.003802751,Content Polluter,18,-0.189177712
2424,-0.012250268,-0.00423385,Content Polluter,16,-0.182711815
2425,-0.012096021,-0.003845933,Content Polluter,19,-0.188349857
2426,-0.012131125,-0.004011305,Content Polluter,21,-0.185394702
2427,-0.0119284,-0.003330539,Content Polluter,19,-0.196643411
2428,-0.011798831,-0.003018871,Content Polluter,22,-0.200752744
2429,-0.011988601,-0.00357331,Content Polluter,21,-0.192255073
2430,-0.01205242,-0.003596725,Content Polluter,15,-0.19317088
2431,-0.012129194,-0.003746468,Content Polluter,12,-0.191335648
2432,-0.012290278,-0.004529457,Content Polluter,22,-0.176846595
2433,-0.01205839,-0.003902906,Content Polluter,25,-0.186249236
2434,-0.012125436,-0.003792408,Content Polluter,14,-0.19025324
2435,-0.012113517,-0.004014982,Content Polluter,23,-0.184732754
2436,-0.012432438,-0.00487994,Content Polluter,19,-0.172030223
2437,-0.012040194,-0.003645424,Content Polluter,18,-0.191833919
2438,-0.012371649,-0.004635559,Content Polluter,17,-0.176284824
2439,-0.011893576,-0.003252449,Content Polluter,20,-0.197535461
2440,-0.012307018,-0.004436888,Content Polluter,17,-0.179437911
2441,-0.012211909,-0.004115797,Content Polluter,16,-0.184699194
2442,-0.011957731,-0.003276784,Content Polluter,14,-0.198527689
2443,-0.012690878,-0.005674392,Content Polluter,19,-0.159398767
2444,-0.012023202,-0.003737303,Content Polluter,23,-0.189185287
2445,-0.012359059,-0.004596744,Content Polluter,17,-0.176991862
2446,-0.012220937,-0.004287605,Content Polluter,21,-0.180827537
2447,-0.012099303,-0.003625657,Content Polluter,11,-0.19357758
2448,-0.01215252,-0.004048281,Content Polluter,20,-0.185018637
2449,-0.012281614,-0.004445163,Content Polluter,20,-0.178674252
2450,-0.012122321,-0.004013144,Content Polluter,22,-0.185063728
2451,-0.012228957,-0.004197104,Content Polluter,17,-0.183106985
2452,-0.012130761,-0.003923793,Content Polluter,18,-0.187438701
2453,-0.012165082,-0.004000503,Content Polluter,17,-0.186432019
2454,-0.012221357,-0.004288754,Content Polluter,21,-0.180923063
2455,-0.012569384,-0.00518586,Content Polluter,15,-0.167927074
2456,-0.012604041,-0.00526349,Content Polluter,14,-0.166996813
2457,-0.012077937,-0.003675274,Content Polluter,15,-0.191833224
2458,-0.012436644,-0.004921742,Content Polluter,20,-0.171087736
2459,-0.012229293,-0.004198024,Content Polluter,17,-0.183183406
2460,-0.012095993,-0.00375934,Content Polluter,16,-0.190470277
2461,-0.011786576,-0.002980976,Content Polluter,22,-0.201536204
2462,-0.012048858,-0.003729719,Content Polluter,20,-0.190006262
2463,-0.012103873,-0.003754972,Content Polluter,15,-0.190591094
2464,-0.012319357,-0.004475013,Content Polluter,17,-0.178673557
2465,-0.012152884,-0.004135794,Content Polluter,23,-0.182974638
2466,-0.01187221,-0.003302066,Content Polluter,24,-0.195791105
2467,-0.012396802,-0.004626595,Content Polluter,14,-0.176991167
2468,-0.012544344,-0.005281648,Content Polluter,21,-0.165119415
2469,-0.011720826,-0.002692724,Content Polluter,19,-0.206561344
2470,-0.011661856,-0.002626357,Content Polluter,23,-0.206976313
2471,-0.012151736,-0.003959619,Content Polluter,17,-0.186967111
2472,-0.012509743,-0.005117655,Content Polluter,19,-0.168189202
2473,-0.011864413,-0.003306664,Content Polluter,25,-0.195689394
2474,-0.012307382,-0.004524401,Content Polluter,20,-0.177393912
2475,-0.012130426,-0.003922873,Content Polluter,18,-0.18736228
2476,-0.012155942,-0.004001421,Content Polluter,18,-0.186024624
2477,-0.011953861,-0.003495451,Content Polluter,22,-0.193166229
2478,-0.012409364,-0.004578816,Content Polluter,11,-0.178404549
2479,-0.011798803,-0.002932278,Content Polluter,19,-0.202873165
2480,-0.012049306,-0.003817461,Content Polluter,23,-0.187981367
2481,-0.012035652,-0.003602702,Content Polluter,17,-0.192699984
2482,-0.01239669,-0.004539772,Content Polluter,11,-0.179092482
2483,-0.011790614,-0.003022319,Content Polluter,23,-0.200555507
2484,-0.012182662,-0.004169782,Content Polluter,21,-0.182834021
2485,-0.012452713,-0.004827334,Content Polluter,15,-0.173526211
2486,-0.012689898,-0.005498677,Content Polluter,13,-0.163429451
2487,-0.012328609,-0.004560917,Content Polluter,19,-0.176979637
2488,-0.012117331,-0.003882679,Content Polluter,18,-0.187954687
2489,-0.012217515,-0.004334465,Content Polluter,23,-0.17982155
2490,-0.012547206,-0.005060222,Content Polluter,13,-0.170251612
2491,-0.012061952,-0.003769913,Content Polluter,20,-0.189413855
2492,-0.01192369,-0.003287357,Content Polluter,18,-0.197471266
2493,-0.012121593,-0.003838118,Content Polluter,16,-0.189151727
2494,-0.012272782,-0.004360408,Content Polluter,18,-0.180463698
2495,-0.012290166,-0.004442634,Content Polluter,19,-0.17894791
2496,-0.011981085,-0.003665191,Content Polluter,25,-0.190090257
2497,-0.01208814,-0.0038503,Content Polluter,20,-0.18822904
2498,-0.012278667,-0.004666358,Content Polluter,28,-0.17352295
2499,-0.012531138,-0.005154631,Content Polluter,18,-0.167813138
2500,-0.012267792,-0.004229943,Content Polluter,14,-0.183354658
2501,-0.012294204,-0.004483977,Content Polluter,20,-0.177967213
2502,-0.012004558,-0.003392079,Content Polluter,13,-0.196794863
2503,-0.011927113,-0.003240497,Content Polluter,16,-0.198477253
2504,-0.012393939,-0.00484802,Content Polluter,22,-0.17185897
2505,-0.01230186,-0.004305963,Content Polluter,13,-0.18229066
2506,-0.011868703,-0.003348696,Content Polluter,26,-0.194766013
2507,-0.012096273,-0.003846623,Content Polluter,19,-0.188407173
2508,-0.011893856,-0.003339732,Content Polluter,23,-0.195472357
2509,-0.012100647,-0.003888885,Content Polluter,20,-0.187502897
2510,-0.012259716,-0.004406807,Content Polluter,21,-0.178935685
2511,-0.012462748,-0.0050019,Content Polluter,20,-0.169883817
2512,-0.012212441,-0.00420377,Content Polluter,19,-0.182693405
2513,-0.011910989,-0.003421269,Content Polluter,24,-0.193899253
2514,-0.011799586,-0.00302094,Content Polluter,22,-0.200924691
2515,-0.012001415,-0.003526221,Content Polluter,18,-0.193725771
2516,-0.012118395,-0.004058624,Content Polluter,24,-0.183943109
2517,-0.01226852,-0.004404969,Content Polluter,20,-0.179266659
2518,-0.01228512,-0.004398533,Content Polluter,18,-0.179699344
2519,-0.012165978,-0.004175988,Content Polluter,23,-0.182382231
2520,-0.01255587,-0.005144517,Content Polluter,15,-0.168423955
2521,-0.011665027,-0.002578808,Content Polluter,21,-0.207924985
2522,-0.012448674,-0.004785991,Content Polluter,14,-0.174506908
2523,-0.012139677,-0.004008777,Content Polluter,20,-0.18566836
2524,-0.012074711,-0.003809187,Content Polluter,20,-0.188745027
2525,-0.012354713,-0.004641075,Content Polluter,19,-0.175775717
2526,-0.012156362,-0.004002571,Content Polluter,18,-0.186120151
2527,-0.012169568,-0.004129588,Content Polluter,21,-0.183426428
2528,-0.012186308,-0.004037019,Content Polluter,16,-0.186017744
2529,-0.01232928,-0.004562757,Content Polluter,19,-0.177132478
2530,-0.012440458,-0.004789439,Content Polluter,15,-0.17430967
2531,-0.012023986,-0.003825966,Content Polluter,26,-0.187236813
2532,-0.011895088,-0.003516137,Content Polluter,29,-0.191498989
2533,-0.012285792,-0.004400372,Content Polluter,18,-0.179852186
2534,-0.011846497,-0.003136465,Content Polluter,21,-0.199210971
2535,-0.012092347,-0.003892103,Content Polluter,21,-0.187286554
2536,-0.012091199,-0.003715928,Content Polluter,15,-0.191279027
2537,-0.01205769,-0.003814473,Content Polluter,22,-0.188216815
2538,-0.01189837,-0.003295861,Content Polluter,21,-0.196726712
2539,-0.012087553,-0.003848691,Content Polluter,20,-0.188095304
2540,-0.012134771,-0.003878542,Content Polluter,16,-0.188578425
2541,-0.012225171,-0.004156451,Content Polluter,16,-0.184144997
2542,-0.012186672,-0.004124532,Content Polluter,19,-0.183973745
2543,-0.012737257,-0.005701944,Content Polluter,15,-0.159690836
2544,-0.012105189,-0.003931607,Content Polluter,21,-0.186636831
2545,-0.012185889,-0.004035869,Content Polluter,16,-0.185922218
2546,-0.011733724,-0.002645865,Content Polluter,16,-0.208051147
2547,-0.0120188,-0.003608448,Content Polluter,19,-0.192209983
2548,-0.012271214,-0.004183083,Content Polluter,12,-0.184360645
2549,-0.012444245,-0.004830092,Content Polluter,16,-0.173271658
2550,-0.011966928,-0.003708601,Content Polluter,28,-0.188313876
2551,-0.012233219,-0.004152543,Content Polluter,15,-0.184304024
2552,-0.012194973,-0.004121314,Content Polluter,18,-0.184190088
2553,-0.012388585,-0.004630043,Content Polluter,15,-0.17679393
2554,-0.012203609,-0.004119015,Content Polluter,17,-0.184482851
2555,-0.012493059,-0.005123861,Content Polluter,21,-0.167737411
2556,-0.01262897,-0.005340429,Content Polluter,14,-0.165525421
2557,-0.012096217,-0.003932986,Content Polluter,22,-0.186267647
2558,-0.012129614,-0.003747617,Content Polluter,12,-0.191431174
2559,-0.012032006,-0.003735465,Content Polluter,22,-0.189516261
2560,-0.012260219,-0.004408187,Content Polluter,21,-0.179050316
2561,-0.012026512,-0.00360362,Content Polluter,18,-0.192292589
2562,-0.012431486,-0.004790817,Content Polluter,16,-0.173940486
2563,-0.012159756,-0.003869118,Content Polluter,13,-0.189246558
2564,-0.012328944,-0.004561837,Content Polluter,19,-0.177056058
2565,-0.01213452,-0.003877852,Content Polluter,16,-0.188521109
2566,-0.01175994,-0.002812846,Content Polluter,19,-0.204745912
2567,-0.01232513,-0.00469414,Content Polluter,24,-0.173834124
2568,-0.012278387,-0.004579076,Content Polluter,25,-0.175586055
2569,-0.011540839,-0.002312161,Content Polluter,25,-0.211359305
2570,-0.01214809,-0.004092382,Content Polluter,22,-0.183783387
2571,-0.012398285,-0.004803689,Content Polluter,20,-0.173075115
2572,-0.012152268,-0.004047592,Content Polluter,20,-0.184961322
2573,-0.012243031,-0.004413013,Content Polluter,23,-0.178483894
2574,-0.012276708,-0.004314928,Content Polluter,16,-0.181584317
2575,-0.011829757,-0.003229034,Content Polluter,26,-0.196619655
2576,-0.011958655,-0.003538863,Content Polluter,23,-0.192357479
2577,-0.012336993,-0.004557929,Content Polluter,18,-0.177215085
2578,-0.012160064,-0.004042994,Content Polluter,19,-0.185063033
2579,-0.011992892,-0.003615343,Content Polluter,22,-0.191331692
2580,-0.012302224,-0.004393476,Content Polluter,16,-0.180246661
2581,-0.012587384,-0.005356289,Content Polluter,19,-0.164424602
2582,-0.011979965,-0.003575609,Content Polluter,22,-0.19196231
2583,-0.012200046,-0.004252008,Content Polluter,22,-0.181318233
2584,-0.012182858,-0.004256835,Content Polluter,24,-0.180751811
2585,-0.01216082,-0.004045063,Content Polluter,19,-0.18523498
2586,-0.011720994,-0.002693183,Content Polluter,19,-0.206599554
2587,-0.012202909,-0.004030583,Content Polluter,14,-0.18645043
2588,-0.012544596,-0.005282337,Content Polluter,21,-0.165176731
2589,-0.012419092,-0.004839056,Content Polluter,19,-0.172565314
2590,-0.012000744,-0.003524382,Content Polluter,18,-0.193572929
2591,-0.012177169,-0.004037937,Content Polluter,17,-0.18561035
2592,-0.012013726,-0.003477753,Content Polluter,15,-0.195081837
2593,-0.012105133,-0.00401797,Content Polluter,24,-0.184497306
2594,-0.012250716,-0.004321593,Content Polluter,19,-0.180686921
2595,-0.012233919,-0.004240976,Content Polluter,18,-0.182336445
2596,-0.012440766,-0.004963315,Content Polluter,21,-0.170126145
2597,-0.012345349,-0.004468348,Content Polluter,14,-0.179570953
2598,-0.011868339,-0.003261184,Content Polluter,23,-0.196810012
2599,-0.011923999,-0.003461233,Content Polluter,24,-0.19328774
2600,-0.012410372,-0.004841124,Content Polluter,20,-0.172253445
2601,-0.011859591,-0.003176659,Content Polluter,21,-0.198618564
2602,-0.012448339,-0.004785071,Content Polluter,14,-0.174430487
2603,-0.012105021,-0.003931147,Content Polluter,21,-0.186598621
2604,-0.012302644,-0.004394626,Content Polluter,16,-0.180342187
2605,-0.012002227,-0.003701477,Content Polluter,24,-0.189656877
2606,-0.012181878,-0.00408112,Content Polluter,18,-0.184782495
2607,-0.01218614,-0.004036559,Content Polluter,16,-0.185979534
2608,-0.011851515,-0.003353523,Content Polluter,28,-0.194199591
2609,-0.011975843,-0.003534036,Content Polluter,21,-0.192923901
2610,-0.011850759,-0.003091904,Content Polluter,19,-0.20040801
2611,-0.012001248,-0.003525762,Content Polluter,18,-0.193687561
2612,-0.012144051,-0.004051039,Content Polluter,21,-0.184764084
2613,-0.012039578,-0.003557221,Content Polluter,15,-0.193820602
2614,-0.012031474,-0.003647492,Content Polluter,19,-0.19152205
2615,-0.011945981,-0.003499818,Content Polluter,23,-0.193045413
2616,-0.01190639,-0.00320536,Content Polluter,17,-0.199006159
2617,-0.012122125,-0.003926091,Content Polluter,19,-0.187145938
2618,-0.012151456,-0.003872336,Content Polluter,14,-0.189030215
2619,-0.011975227,-0.003445833,Content Polluter,18,-0.194910585
2620,-0.011863965,-0.003218921,Content Polluter,22,-0.197714288
2621,-0.012350871,-0.004686785,Content Polluter,21,-0.174674204
2622,-0.012311588,-0.004566203,Content Polluter,21,-0.176451425
2623,-0.012336797,-0.004470876,Content Polluter,15,-0.179297295
2624,-0.01203209,-0.003735695,Content Polluter,22,-0.189535366
2625,-0.012052504,-0.003596955,Content Polluter,15,-0.193189985
2626,-0.01201908,-0.003695731,Content Polluter,22,-0.190146878
2627,-0.012125744,-0.003966284,Content Polluter,20,-0.186069715
2628,-0.012376135,-0.004764644,Content Polluter,21,-0.173279233
2629,-0.011992248,-0.003440547,Content Polluter,16,-0.195438797
2630,-0.012078665,-0.003850299,Content Polluter,21,-0.187745225
2631,-0.01207914,-0.003765086,Content Polluter,18,-0.189980276
2632,-0.012100395,-0.003888195,Content Polluter,20,-0.187445581
2633,-0.012247545,-0.004369142,Content Polluter,21,-0.179738249
2634,-0.011937093,-0.003501427,Content Polluter,24,-0.192695333
2635,-0.012173774,-0.00417139,Content Polluter,22,-0.182483942
2636,-0.012372181,-0.004723531,Content Polluter,20,-0.174279034
2637,-0.012617331,-0.005390737,Content Polluter,17,-0.164322196
2638,-0.012431458,-0.004704224,Content Polluter,13,-0.176060906
2639,-0.012195056,-0.004121543,Content Polluter,18,-0.184209193
2640,-0.012207283,-0.004072845,Content Polluter,15,-0.185546154
2641,-0.01201409,-0.003565266,Content Polluter,18,-0.193037838
2642,-0.01218283,-0.004170242,Content Polluter,21,-0.182872232
2643,-0.012083431,-0.003807118,Content Polluter,19,-0.189056895
2644,-0.011824655,-0.003011746,Content Polluter,19,-0.20161193
2645,-0.011961714,-0.00340449,Content Polluter,18,-0.195407466
2646,-0.012190347,-0.004078361,Content Polluter,17,-0.185037048
2647,-0.01229827,-0.004352364,Content Polluter,15,-0.181246463
2648,-0.012022194,-0.003474995,Content Polluter,14,-0.195336391
2649,-0.01213811,-0.003831452,Content Polluter,14,-0.189565307
2650,-0.012070169,-0.003766465,Content Polluter,19,-0.189611092
2651,-0.011764846,-0.002943081,Content Polluter,23,-0.201835847
2652,-0.012143884,-0.00405058,Content Polluter,21,-0.184725874
2653,-0.011841675,-0.00300646,Content Polluter,17,-0.202140141
2654,-0.011726235,-0.002824338,Content Polluter,23,-0.20376591
2655,-0.01202337,-0.003737763,Content Polluter,23,-0.189223497
2656,-0.012454448,-0.005005118,Content Polluter,21,-0.169667474
2657,-0.011980133,-0.003576068,Content Polluter,22,-0.19200052
2658,-0.012216759,-0.004332395,Content Polluter,23,-0.179649603
2659,-0.012219929,-0.004025296,Content Polluter,12,-0.186978641
2660,-0.012272334,-0.004272665,Content Polluter,15,-0.182488593
2661,-0.012341871,-0.004601571,Content Polluter,19,-0.17642544
2662,-0.012135164,-0.004052648,Content Polluter,22,-0.184414005
2663,-0.012195028,-0.00403495,Content Polluter,15,-0.186329613
2664,-0.012071177,-0.004028773,Content Polluter,28,-0.183459988
2665,-0.012117248,-0.003882449,Content Polluter,18,-0.187935582
2666,-0.012155914,-0.003914828,Content Polluter,15,-0.188145045
2667,-0.012009744,-0.003609596,Content Polluter,20,-0.191821693
2668,-0.012182718,-0.004083419,Content Polluter,18,-0.184973547
2669,-0.012405802,-0.004711809,Content Polluter,16,-0.175239931
2670,-0.012672794,-0.005503733,Content Polluter,15,-0.162882134
2671,-0.012440542,-0.004789669,Content Polluter,15,-0.174328775
2672,-0.012194609,-0.004033801,Content Polluter,15,-0.186234087
2673,-0.012465079,-0.004692502,Content Polluter,9,-0.177021803
2674,-0.01239753,-0.00480162,Content Polluter,20,-0.172903168
2675,-0.012547542,-0.005061142,Content Polluter,13,-0.170328033
2676,-0.01228083,-0.0043565,Content Polluter,17,-0.180622725
2677,-0.012073283,-0.003545729,Content Polluter,11,-0.194800604
2678,-0.01177295,-0.00285281,Content Polluter,19,-0.2041344
2679,-0.011997601,-0.003658525,Content Polluter,23,-0.190503837
2680,-0.012332787,-0.004516127,Content Polluter,17,-0.178157571
2681,-0.012148062,-0.004005789,Content Polluter,19,-0.185903808
2682,-0.011950075,-0.003454798,Content Polluter,21,-0.194204242
2683,-0.012220825,-0.004200782,Content Polluter,18,-0.182928853
2684,-0.011875408,-0.00308156,Content Polluter,16,-0.200999723
2685,-0.012100059,-0.003887275,Content Polluter,20,-0.18736916
2686,-0.011998105,-0.003659904,Content Polluter,23,-0.190618469
2687,-0.012243367,-0.004413933,Content Polluter,23,-0.178560315
2688,-0.012083011,-0.003805969,Content Polluter,19,-0.188961369
2689,-0.011899182,-0.003471117,Content Polluter,27,-0.192657818
